Date,ASX200,BOVESPA,CAC40,DAX,DOWJONES,EUROSTOXX50,FTSE100,HANGSENG,JSE,KOSPI50,MIB,NASDAQ100,NIKKEI,OBX,SENSEX,SMI,SP500,TOPIX,TSX300
2000-07-17,3313.4,17387.88,6619.25,7430.7,10804.27,5357.19,6525.45,17834.78,8043.39763,,47870.94,4061.88,17286.83,197.04,4747.32,7903.2,1510.49,1576.04,10844.52
2000-07-18,3300.6,17368.59,6514.54,7406.91,10739.92,5314.95,6450.54,17440.83,8018.50009,783.39,47636.69,3960.96,16945.07,197.1,4734.8,7896.2,1493.74,1541.95,10735.47
2000-07-19,3299.6,16927.55,6495.11,7366.57,10696.08,5294.76,6465.45,17710.07,8026.46731,768.13,47714.77,3843.98,16983.57,197.3,4616.01,7933.5,1481.96,1539.67,10633.15
2000-07-20,3300.9,17203.62,6563.77,7480.14,10843.87,5316.51,6469.01,17758.51,7969.70093,749.5,48215,3995.46,,198.41,4575.67,7946.7,1495.57,,10740.8
2000-07-21,3332.3,17318.24,6464.12,7373.26,10733.56,5238.02,6378.42,17920.86,7974.18248,753.22,47802.62,3908.75,16811.49,198.99,4463.66,7900.4,1480.19,1523.43,10842.08
2000-07-24,3305.4,17385.98,6502.57,7328.31,10685.12,5237.95,6381.31,17659.69,7949.28495,709.75,47487.84,3790.62,16547.12,200.15,4188.34,8009.2,1464.29,1504.81,10783.48
2000-07-25,3282.1,17049.42,6463.91,7329.04,10699.97,5212.83,6390.74,17375.34,7922.89356,707.81,47548.84,3865.39,16573.59,199.32,4336.2,8014.7,1474.47,1502.45,10867.07
2000-07-26,3282.9,17121.3,6493,7302.12,10516.48,5222.83,6387.09,17620.23,7907.45709,713.54,47063.25,3818.28,16502.61,199.67,4191.27,8005.4,1452.42,1504.53,10916.07
2000-07-27,3258.2,16948.73,6511.53,7183.44,10586.13,5097.41,6352.13,17450.09,7880.0698,695.87,46255.56,3681.63,16182.01,197.9,4281.13,7992.6,1449.62,1477.83,10696.23
2000-07-28,3255,16485.69,6415.72,7128.3,10511.17,5061.83,6335.69,17183.93,7833.76039,657.67,45779.73,3477.31,15838.57,198.83,4276.7,7997.8,1419.89,1452.93,10342.98
2000-07-31,3251.1,16454.6,6542.49,7190.37,10521.98,5122.8,6365.26,16840.98,7790.93663,671.74,46309.24,3609.35,15727.49,198.19,4279.86,8023.2,1430.83,1453.15,10406.31
2000-08-01,3254,16289.87,6532.29,7145.53,10606.95,5104.23,6379.35,16897.45,7790.43867,692.49,46184.8,3521.15,16099.67,198.65,4253.69,,1438.1,1479.84,10352.86
2000-08-02,3270.3,16314.47,6529.91,7112.45,10687.53,5091.86,6391.28,17277.39,7877.0821,693.44,46245.8,3490.34,16206.19,198.49,4260.88,8151.2,1438.7,1482.6,10368.48
2000-08-03,3275.1,16720.76,6354.93,7037.91,10706.58,4995.82,6317.13,17274.28,7839.73579,686.85,45606.48,3623.5,15814.44,197.65,4207.63,8137.7,1452.56,1460.47,10413.68
2000-08-04,3277.2,16761.25,6461.35,7016.59,10767.75,5049.45,6363.51,17425.7,7951.27675,674.07,45789.49,3618.63,15667.36,200.62,4186.16,8119.6,1462.93,1450.88,10567.53
2000-08-07,3305,16995.8,6519.04,7113.22,10867.01,5088.41,6387.78,17727.25,7956.75421,638.99,46860.72,3710.39,16002.71,200.95,4201.25,8251,1479.32,1476.86,
2000-08-08,3302.3,16884.77,6532.44,7123.81,10976.89,5105.52,6358.12,17211.84,7994.59846,629.25,47202.34,3686.37,15820.11,201.49,4317.22,8253.4,1482.8,1468.62,10858.72
2000-08-09,3309.8,16533.67,6570.18,7226.71,10905.83,5158.12,6413.97,17181.99,,676.25,47497.6,3693.04,16034.6,204.48,4317.04,8245.7,1472.87,1481.19,10863.01
2000-08-10,3315.3,16834.8,6562.54,7280.97,10908.76,5182.06,6387.27,17333.21,8127.05335,695.66,47626.93,3595.19,15975.65,202.88,4253.23,8202.8,1460.25,1480.93,10796.49
2000-08-11,3309.1,17395,6553,7322.98,11027.8,5179.68,6384.46,17214.42,8168.38325,686.38,47353.63,3644.61,16117.5,205,4192,8236.2,1471.84,1490.89,10788.79
2000-08-14,3314.9,17810.63,6609.36,7331.67,11176.14,5218.59,6419.93,16998.06,8249.05127,694.29,47670.85,3719.61,16153.91,210.18,4232.51,8273.1,1491.56,1493.43,10999.13
2000-08-15,3323.1,17744.13,6636.61,7307.43,11067,5203.14,6475.52,17463.53,8257.01848,,,3722.62,16298.29,210.26,,8250.1,1484.43,1500.31,11032.25
2000-08-16,3331.8,17330.77,6684.08,7315.27,11008.39,5223.7,6532.05,17734.15,8328.22543,713.78,47975.87,3721.25,16356.03,211.88,4325.67,8318.4,1479.85,1495.44,11030.98
2000-08-17,3336.3,17702.52,6635.34,7278.43,11055.64,5192.06,6518.17,17622.01,8299.34429,706.8,47536.64,3830.59,16161.03,212.11,4294.18,8260.8,1496.07,1476.15,11098.15
2000-08-18,3344.2,17313.69,6594.35,7232.42,11046.48,5180.7,6543.66,17440,8311.2951,690.67,47321.91,3807.51,16280.49,212.47,4347.04,8251.9,1491.72,1487.68,11133.81
2000-08-21,3338.9,17083.38,6571.63,7199.34,11079.81,5165.44,6542.19,17501.48,8363.08198,685.87,47436.6,3827.62,16040.18,216.7,4409.57,8289.8,1499.48,1473.45,11073.27
2000-08-22,3353.4,17224.43,6513.71,7249.2,11139.15,5161.42,6584.82,17668.28,8470.14138,703,47382.91,3827.89,16454.74,214.51,4461.23,8317.4,1498.13,1494.78,11137.2
2000-08-23,3364.4,17450.44,6501.7,7232.78,11144.65,5160.14,6566.24,17427.4,8473.12908,682.98,47695.25,3896.92,16436.65,217.43,4444.79,8377,1505.97,1499.49,11107.81
2000-08-24,3372.4,17310.96,6461.93,7230.26,11182.74,5123.99,6557.04,17439.7,8478.10859,681.82,47273.1,3949.57,16670.82,220.18,4459.07,8349.5,1508.31,1511.24,11178.98
2000-08-25,3367.4,17642.67,6595.11,7307.17,11192.63,5175.65,6563.71,17236.74,8426.32172,693.56,47624.49,3931.25,16911.33,219.65,4416.86,8311.7,1506.45,1531.28,11246.04
2000-08-28,3363.9,17460.33,6615.02,7339.22,11252.84,5204.18,,17019.76,8438.77048,694.97,47722.09,3954.24,17181.12,217.3,4395.81,8338.3,1514.09,1543.63,11224.45
2000-08-29,3369.4,17354.89,6633.99,7294.4,11215.1,5188.93,6586.27,17240.11,8472.63113,694.2,47492.72,3951.94,17141.75,217.77,4401.82,8257.3,1509.84,1539.69,11128.43
2000-08-30,3357.8,17414.28,6634.62,7185.56,11103.01,5166.91,6615.12,17095.88,8451.7172,680.01,47617.17,3968.73,16901.67,216.99,4411.85,8220,1502.59,1518.85,11173.62
2000-08-31,3297.8,17346.7,6625.42,7216.45,11215.1,5175.12,6672.66,17097.51,8547.32374,648.58,48134.48,4077.59,16861.26,219.66,4477.31,8219.9,1517.68,1511.44,11247.91
2000-09-01,3331.7,17577.42,6813.66,7344.67,11238.78,5298.64,6795.01,17333.61,8601.60036,651.17,48322.37,4099.3,16739.78,220.21,,8234.9,1520.77,1507.48,11388.82
2000-09-04,3347.3,17613.17,6922.33,7445.56,,5392.63,6798.06,17726.17,8701.68845,637.98,48563.95,,16688.21,217.97,4602.43,8193.5,,1502.4,
2000-09-05,3347.3,17424.97,6856.76,7395.07,11260.61,5326.69,6752.48,17595.22,8622.51429,635.64,48322.37,3987.03,16452.27,215.94,4598.65,8168.8,1507.08,1491.04,11328.21
2000-09-06,3321.2,17589.66,6796.79,7333.02,11310.64,5299.24,6694.73,17605.23,8614.54708,632.81,48356.53,3837.62,16399.87,215.61,4606.35,8129.5,1492.25,1484.24,11150.67
2000-09-07,3306.6,,6834.46,7373.34,11259.87,5329.06,6689.19,17431.95,8605.08602,612.46,48634.71,3953.36,16300.46,216.8,4628.93,8137.2,1502.51,1486.29,11061.63
2000-09-08,3320.3,17433.17,6703.36,7267.77,11220.65,5229.04,6600.74,17275.45,8605.08602,609.97,48058.83,3813.44,16501.55,217.53,4668.27,8088.1,1494.5,1509.88,10819.79
2000-09-11,3297.1,17287.65,6675.01,7214.45,11195.49,5233.87,6581.96,17007.98,8565.24996,,48256.49,3706.74,16130.9,218.03,4696.6,8095.2,1489.26,1477.27,10682.13
2000-09-12,3324,16882.69,6697.8,7135.75,11233.23,5222.37,6555.52,16629.78,8481.09629,,48071.04,3666.87,16040.23,220.9,4763.63,8037.1,1481.99,1470.94,10557.03
2000-09-13,3334.1,16998.51,6568.89,7006.26,11182.18,5153.2,6478.19,,8516.94874,,47551.28,3741.75,16190.52,219.76,4702.52,8032.4,1484.91,1483.05,10749.57
2000-09-14,3344.6,16768.53,6637.91,7048.5,11087.47,5204.62,6555.5,16395.43,8553.29914,606.56,47792.86,3737.42,16213.28,223.95,4671.92,8002.6,1480.87,1483.59,11078.14
2000-09-15,3329.8,16563.18,6614.65,6999.54,10927,5199.14,6417.3,16249.53,8497.52867,581.9,47258.46,3676.33,,222.98,4562.38,8014.4,1465.81,,11063.58
2000-09-18,3276.4,15913.13,6522.38,6891.69,10808.52,5129.43,6410.15,15560.16,8419.35041,534.95,46721.63,3585.52,16061.16,222.53,4366.41,7935.9,1444.51,1481.04,10781.97
2000-09-19,3236.7,16188.45,6529.95,6937.74,10789.29,5117.15,6403.5,15677.2,8317.27051,527.98,46641.11,3756.4,16124.19,221.82,4264.34,7872.2,1459.9,1490.63,10914.52
2000-09-20,3254.7,16077.7,6405.43,6765.23,10687.92,5051.4,6279.87,15665.62,8275.94061,563.35,45699.21,3790.45,16458.31,218.4,4325.25,7831.8,1451.34,1520.65,10813.12
2000-09-21,3252.8,16146.02,6254.77,6682.92,10765.52,4941.06,6199.16,15164.45,8180.83202,554.89,45142.85,3718.15,16311.05,216.6,4257.2,7865.8,1449.05,1513.71,10600.97
2000-09-22,3188.6,16353.09,6258.58,6740.25,10847.37,4945.37,6205.92,14612.88,8139.50211,512.88,45572.32,3701.18,15818.25,212.83,4032.37,7976.6,1448.72,1466.93,10565.96
2000-09-25,3215.3,16318.55,6336.28,6788.69,10808.15,4984.29,6257.13,15428.95,,543.93,45921.26,3622.1,15992.9,213.34,4173.48,8016.3,1439.03,1478.24,10630.98
2000-09-26,3241.1,16254.93,6294.06,6765.04,10631.32,4934.89,6213.21,15290.85,8224.15373,546.91,45621.12,3582.59,15928.62,212.8,4089.58,7966.2,1427.21,1473.52,10478.59
2000-09-27,3256.3,15848.12,6319.79,6814.06,10628.36,4949.87,6269.34,15444.13,8283.40987,557.78,45779.73,3571.9,15639.95,214.75,4164.1,7942.4,1426.57,1448.11,10250
2000-09-28,3290.7,16013.69,6311.03,6832.76,10824.06,4934.08,6264.06,15415.75,8344.6578,565.16,45594.28,3725.15,15626.96,213.54,4067.38,7933.9,1458.29,1439.43,10431.88
2000-09-29,3298.8,15928.39,6266.63,6798.12,10650.92,4915.18,6294.24,15648.98,8327.72748,571.73,45418.59,3570.61,15747.26,214.36,4090.38,7713.3,1436.51,1470.78,10377.92
2000-10-02,3300.6,15559.3,6349.24,6862.26,10700.13,4961.88,6284.46,,8414.86885,546.39,45940.78,3457.97,15902.51,215.98,,7889.9,1436.23,1491.68,10442.79
2000-10-03,3327.7,15633.27,6400.43,,10719.74,5003.46,6345.04,15725.96,8468.64753,,45957.86,3353.34,15912.09,218.92,4135.55,7949.6,1426.46,1500.71,10456.35
2000-10-04,3318.6,15876.39,6296.13,6823.43,10784.48,4959.41,6334.94,15878.89,8441.26024,555.12,45662.6,3453.36,16149.08,215.56,4160.41,7945.6,1434.32,1512.2,10524.66
2000-10-05,3311.3,16362.05,6335.12,6892.49,10724.92,4997.25,6381.98,16184.68,8354.61682,564.2,45699.21,3424.32,16099.26,214.86,4116.25,7966.8,1436.28,1507.43,10701.41
2000-10-06,3293.5,15945.91,6258.41,6776.39,10596.54,4958.37,6391.23,,8301.33609,567.02,45030.6,3311.94,15994.24,215.69,4092.42,7920.2,1408.99,1503.02,10432.54
2000-10-09,3274.3,15855.31,6110.06,6680.78,10568.43,4844.44,6264.84,15693.5,8248.55332,546.16,44332.72,3318.9,,212.66,4056.07,7756.3,1402.03,,
2000-10-10,3265.2,15747.09,6143.3,6673.15,10524.4,4867.33,6247.68,15554.11,8205.23161,545.22,44608.46,3188.29,15827.72,212.76,3945.28,7812.6,1387.02,1482.57,10394.83
2000-10-11,3260.7,15526.05,5956.12,6561.63,10413.79,4743.47,6117.63,15127,8097.67426,513.04,43656.8,3100.53,15513.57,207.73,3836.51,7665.4,1364.59,1459.75,10144.98
2000-10-12,3226.5,,5990.7,6465.26,10034.58,4747.87,6131.94,15074.8,8083.73164,489.59,43451.82,3004.45,15550.64,207.37,3847.58,7695.6,1329.78,1454.05,10026.9
2000-10-13,3201.9,15385.08,6064.21,6661.3,10192.18,4782.74,6209.58,14680.5,8039.41402,480.57,44291.24,3277.77,15330.31,205.42,3738.93,7629.4,1374.17,1440.4,10320.76
2000-10-16,3266.6,15241.85,6088.04,6627.25,10238.8,4793.14,6285.73,14973.4,8151.45293,504.73,44366.88,3249.46,15512.32,206.52,3728.67,7586.2,1374.62,1451.42,10493.03
2000-10-17,3264.2,14870.13,6067.15,6531.71,10089.71,4760.92,6203.25,14873.43,8096.67835,467.48,44149.71,3172.19,15340.22,204.22,3664.79,7611.8,1349.97,1438.16,10132.56
2000-10-18,3226.7,14420.72,5937.35,6483,9975.02,4658.85,6148.24,14458.52,7860.15177,469.64,44030.14,3139.31,14872.48,198.23,3593.63,7638.3,1342.13,1407.26,9926.78
2000-10-19,3192.7,14845.14,6066.48,6619.43,10142.98,4836.86,6218.91,14422.52,8054.35254,471.15,45113.57,3402.95,14811.08,205.63,3702.83,7763.8,1388.76,1405.44,10231.63
2000-10-20,3235.8,14529.41,6149.44,6618.43,10226.59,4889.51,6276.27,15044.53,8114.10663,503.28,45394.19,3456.61,15198.73,206.19,3692.75,7722.7,1396.93,1434.26,10485.2
2000-10-23,3267.9,13989.84,6182.34,6620.87,10271.72,4906.67,6315.9,15102.36,8148.46523,486.04,45718.73,3422,15097.96,208.6,3619.53,7768.82,1395.78,1422.84,10472.96
2000-10-24,3260.7,13799.19,6323.74,6802.81,10393.07,5031.03,6438.38,14925.93,8137.51031,503.56,46297.04,3353.26,15148.19,213.2,3651.99,7872.61,1398.13,1418.41,10352.1
2000-10-25,3264.3,13665.31,6277.9,6748.22,10326.48,4977.07,6367.83,15061.14,8025.96935,501.6,46150.63,3107.61,14840.47,210.25,3743.61,7833.03,1364.9,1407.18,9511.84
2000-10-26,3239.7,14223.13,6208.42,6767.9,10380.12,4926.36,6302.32,14996.24,7983.64355,482.41,46077.43,3167.14,14858.43,211.24,3757.16,7858.96,1364.44,1407.96,9428.74
2000-10-27,3244.7,14691.68,6268.93,6924.68,10590.62,4965.92,6366.55,14902.46,7960.73781,473.65,46804.6,3175.25,14582.2,212.96,3729.12,7884.52,1379.58,1400.27,9321.89
2000-10-30,3264.4,14891.14,6296.84,6926.57,10835.77,4981.38,6388.4,14799.9,7966.21527,464.71,46953.44,3081.07,14464.56,210.54,3689.43,7948.81,1398.66,1385.24,9253.06
2000-10-31,3254.6,14867.23,6397.66,7077.44,10971.14,5057.46,6438.42,14895.34,8202.74185,476.37,47458.56,3282.3,14539.6,214.67,3711.02,7977.52,1429.4,1379.96,9639.57
2000-11-01,3276.8,14791.19,6409.05,7059.07,10899.47,5085.47,6457.61,15349.01,8325.73568,511.14,48046.63,3225.27,14872.39,215.46,3788.53,7985.69,1421.22,1418.45,9593.98
2000-11-02,3289.3,,6400.31,7088.64,10880.51,5092.63,6392.01,15291.54,8521.92825,519.62,47875.82,3308.48,14837.78,217.21,3875.79,8084.9,1428.32,1424.51,9623.34
2000-11-03,3321.9,14533.96,6398.92,7128.27,10817.95,5101.4,6385.44,15594.12,8478.60654,521.94,47936.83,3321.91,,219.56,3935.7,8062.07,1426.69,,9720.4
2000-11-06,3334.8,14800.91,6352.24,7136.3,10977.21,5091.25,6430.99,15671.15,8426.81967,516.78,48219.88,3290.47,15371.44,221.19,3931.54,8127,1432.19,1455.28,9714.18
2000-11-07,3372.9,14968.75,6386.07,7076.28,10952.18,5076.8,6466.91,15820.79,8498.52457,514.4,48334.57,3279.57,15340.33,218.73,3954.83,8125.79,1431.87,1452.66,9576.82
2000-11-08,3354.2,14656.3,6336.03,7008.64,10907.06,5055.05,6477.37,15654.13,8471.63523,520.81,48056.39,3059.09,15399.64,218.66,4028.71,8102.62,1409.28,1453.64,9552.53
2000-11-09,3333.5,14524.38,6271.15,6959.5,10834.25,5017.69,6442.19,15504.8,8399.93033,523.34,47988.07,3057.06,15060.05,217.48,4022.5,8031.79,1400.14,1427.45,9411.53
2000-11-10,3300.9,14625.95,6147.49,6851.69,10602.95,4934.47,6400.22,15389.39,8271.957,527.27,47263.34,2890.26,14988.54,213.52,3941.13,8050.03,1365.98,1417.02,9199.06
2000-11-13,3290.8,14371.81,6037.73,6742.1,10517.25,4847.46,6274.82,14815.69,8182.82382,500.73,46538.62,2836.62,14664.64,208.37,3820.08,8001.53,1351.26,1395.71,9115.05
2000-11-14,3291.5,14540.27,6225.98,6966.65,10681.06,5011.12,6412.85,15177.52,8308.3074,514.72,47853.86,3039.5,14660.04,210.88,3943.54,8117.35,1382.95,1389.17,9265.29
2000-11-15,3320.4,,6301.78,6961.09,10707.6,5053.48,6432.29,15127.4,8329.71928,519.26,48437.06,3076.7,14799.14,207.69,3946.53,8106.61,1389.81,1402.05,9187.05
2000-11-16,3302.5,14489.96,6283.06,6842.11,10656.03,5010.65,6430.44,15298.35,8337.68649,516.58,48012.47,2925.16,14587.03,206.48,3901.9,8129.11,1372.32,1380.28,8964.23
2000-11-17,3329.1,14323.22,6161.92,6752.29,10629.87,4961.54,6440.1,15180.85,8241.08406,512.42,47817.26,2934.81,14544.3,207.38,3905.84,8130.98,1367.72,1379.63,8953.01
2000-11-20,3325.1,14499.8,6021.79,6609.48,10462.65,4849.33,6344.98,15346.66,8168.38325,497.86,47070.57,2792.41,14531.65,204.84,3926.52,8129.15,1342.62,1370.96,8935.12
2000-11-21,3301.1,14783.73,6081.02,6678.07,10494.5,4893.95,6382.15,15188.3,8209.21521,492.46,47365.83,2786.53,14408.46,203.24,3924.7,8155.1,1347.35,1357.93,9013.86
2000-11-22,3284.7,14576.98,5944.7,6510.54,10399.32,4783.35,6221.36,14772.51,8042.40173,482.83,46401.97,2668.25,14301.31,196.49,3862.39,8018.74,1322.36,1346.58,8844.55
2000-11-23,3281.2,14314.45,6053.04,6601,,4837.48,6287.26,14563.51,7942.81159,477.15,46880.24,,,199.04,3852.4,8056.46,,,8924.72
2000-11-24,3280.6,14335.5,6145.65,6664.18,10470.23,4940.22,6327.55,14376.9,7978.66404,494.75,47653.77,2830.09,14315.35,202.73,3868.34,8081.54,1341.77,1341.82,9024.43
2000-11-27,3303.2,14008.2,6171.33,6696.91,10546.07,4945.34,6374.69,14602.76,8098.17221,519.09,47624.49,2769.32,14720.39,205.89,3969.2,8142.02,1348.97,1360.45,9127.35
2000-11-28,3306.2,13913.85,6069.22,6625.56,10507.58,4893.46,6249.8,14566.22,8086.22139,501.61,47219.42,2621.11,14658.87,202.04,4023.92,8075.67,1336.09,1362.38,8925.16
2000-11-29,3275.6,13787.52,6060.65,6598.32,10629.11,4907.61,6164.88,14169.06,8113.60868,480.89,47563.48,2602.85,14507.64,201.7,3996.18,8065.71,1341.91,1349.08,8821.1
2000-11-30,3274.6,13287.39,5928.08,6372.33,10414.49,4790.08,6142.19,13984.39,7868.11898,473.44,46289.72,2506.54,14648.51,194.78,3997.99,7981.89,1314.95,1362.66,8819.92
2000-12-01,3284.1,13437.49,5928.5,6512.91,10373.54,4839.27,6170.42,14441.43,7848.20096,479.53,46426.37,2549.74,14835.33,196.15,4031.96,8050.47,1315.23,1381.46,8941.17
2000-12-04,3281.7,13510,5791.51,6408.1,10560.1,4734.72,6158.67,14559.24,7897.49807,466.65,45155.05,2554.4,14954.73,188.37,4036.49,8021.82,1324.97,1385.96,8944.7
2000-12-05,3306.5,14181.62,5994.89,6637.09,10898.72,4911.93,6298.98,14573.21,,483.11,46101.83,2852.87,14695.05,190.72,4071.98,8164.84,1376.54,1366.66,9279.04
2000-12-06,3308.1,13945.41,5985.24,6622.25,10664.38,4869.48,6273.32,15098.95,8094.1886,484.42,45706.53,2743.7,14889.37,191.73,4108.43,8096.96,1351.46,1381.05,9230.59
2000-12-07,3309,14459.98,5984.69,6566.08,10617.36,4900.6,6231.37,15011.52,8071.28287,491.9,45357.58,2719.91,14720.36,189.05,4124.91,8015.9,1343.55,1368.17,9166.8
2000-12-08,3287.6,14982.99,5939.32,6691.25,10712.91,4889.72,6288.33,15189.33,8215.68857,503.06,45547.92,2895.39,14696.51,190.5,4156.08,7995.84,1369.89,1365.48,9548.73
2000-12-11,3312.4,15187,6077.88,6782.52,10725.8,4970.66,6370.35,15408.54,8424.82786,524.16,45794.37,2972.91,15015.7,193.28,4228.29,8037.72,1380.2,1385.74,9581.92
2000-12-12,3313.2,14906,6047.66,6733.59,10768.27,4947.72,6390.41,15329.6,8420.84426,511.83,45730.93,2863.21,15114.64,194.13,4219.48,8011.88,1371.18,1393.67,9342.97
2000-12-13,3297.5,15290.51,5962.29,6620.21,10794.44,4890.16,6402.96,15621.73,8303.82584,527.75,45272.18,2748.88,15168.68,198.73,4284.98,8040.75,1359.99,1392.9,9098.12
2000-12-14,3277,15259,5905.65,6469.95,10674.99,4810.94,6263.81,15496.99,8206.72546,514.94,44466.93,2639.26,14927.19,195.1,4270.45,7928.76,1340.93,1372.23,9069.38
2000-12-15,3229.2,14987.95,5839.54,6331.3,10434.96,4718,6175.81,14975.53,8122.07384,500.63,43603.11,2549.48,14552.29,190.23,4137.16,7867.03,1312.15,1351.34,9020.04
2000-12-18,3236.6,15082.75,5887.49,6390.25,10645.42,4744.26,6246.48,15024.53,8203.2398,506.68,43390.82,2543.09,14483.9,190.02,4169.39,7974.32,1322.74,1343.11,9008.63
2000-12-19,3258.1,15336.11,5958.86,6479.28,10584.37,4814.64,6294.98,15188.04,8239.09225,498.81,44291.24,2399.63,14132.37,191.26,4152.94,8068.25,1305.6,1314.63,8886.37
2000-12-20,3245.2,14622.41,5766.3,6248.76,10318.93,4641.15,6176.71,14930.72,8169.37916,483.59,43222.45,2210.32,13914.43,185.83,4086.41,7993.69,1264.74,1289.31,8642.53
2000-12-21,3185.8,14505.45,5758.92,6200.71,10487.29,4614.24,6115.48,14659.32,8119.58409,482.87,42941.83,2224.84,13423.21,183.54,4034.23,7944.25,1274.86,1255.16,8599.68
2000-12-22,3196,14652.06,5783.73,6251.4,10635.56,4655.87,6097.53,14738.21,8240.58611,472.74,43346.9,2436.26,13427.08,188.55,3905.9,7978.34,1305.97,1260.88,8769.92
2000-12-25,,,,,,4655.87,,,,,,,13931.61,,,,,1297.81,
2000-12-26,,14794.58,,,10692.44,4655.87,,,,475.99,,2404.6,14007.85,,3826.82,,1315.19,1297.64,
2000-12-27,3228.6,15186.15,5857.15,6328.16,10803.16,4721.49,6218.17,14748.36,8339.18034,,43966.7,2460.21,13981.49,194.18,3877.55,8083.82,1328.92,1293.95,8857.11
2000-12-28,3236.2,15259.29,5920.6,6371.64,10868.76,4770.9,6223.22,14796.55,8420.84426,,44213.15,2464.62,13946.96,196.46,3932.78,8153.62,1334.22,1291.65,8876.09
2000-12-29,3206.2,,5926.42,6433.61,10786.85,4772.39,6222.46,15095.53,8330.21723,,43661.68,2341.7,13785.69,195.91,3972.12,8135.37,1320.28,1283.67,8933.68
2001-01-01,,,,,,4772.39,,,,,,,,,3955.08,,,,
2001-01-02,3261.1,15425.34,5798.9,6289.82,10646.15,4701.68,6174.74,14869.94,8293.86683,492.53,42758.82,2128.78,,198.79,4018.88,,1283.27,,8611.51
2001-01-03,3235.7,16599.42,5684.05,6434.96,10945.75,4660.48,6039.89,14589.58,8119.08614,492.41,41746.16,2528.38,,191.17,4060.02,8118.94,1347.56,,8937.78
2001-01-04,3293.8,16675.06,5815.99,6376.54,10912.41,4752.71,6185.62,15235.03,8475.61884,529.32,42675.85,2460.04,13691.49,195.66,4115.37,8116.81,1333.34,1280.94,8905.65
2001-01-05,3300.4,16409.81,5758.02,6382.31,10662.01,4734.48,6198.09,15447.61,8448.7295,552.67,42795.42,2267.85,13867.61,196.64,4183.73,7985.63,1298.35,1297.02,8690.23
2001-01-08,3264.3,16562.14,5732.8,6392.17,10621.35,4711.31,6149.6,15436.53,8456.19876,556.77,42651.45,2281.54,,197.3,4120.43,7986.64,1295.86,,8671.66
2001-01-09,3244.9,16975.64,5663.19,6404.52,10572.55,4641.79,6088.14,15500.59,8437.27663,558.54,42627.05,2311.4,13610.51,195.27,4125.31,7957.59,1300.8,1271.37,8572.03
2001-01-10,3239.2,16918.57,5653.35,6320.07,10604.27,4598.82,6059.86,15435.79,8537.86267,530.77,42746.62,2413.71,13432.65,194.13,4047.64,7860.03,1313.27,1254.09,8600.83
2001-01-11,3225.6,17023.58,5702.78,6465.21,10609.55,4686.88,6114.89,15090.77,8643.92617,529.77,43403.02,2524.29,13201.07,193.56,4027.13,7877.3,1326.82,1230.1,8805.42
2001-01-12,3243.2,16850.09,5834.34,6490.03,10525.38,4737.95,6165.53,15295.42,8690.23559,557.66,44037.46,2506.05,13347.74,194.53,4036.58,7848.21,1318.32,1237.88,8716.4
2001-01-15,3250.9,16962.75,5833.38,6522.87,,4763.53,6170.3,15293.76,8752.47942,568.57,44047.22,,13506.23,194.45,4046.76,7862.4,,1248.64,8778.54
2001-01-16,3239.4,16720.98,5761.67,6502.89,10652.66,4693.82,6083.29,15363.15,8675.29707,573.78,43576.27,2470.72,13584.45,192.56,4070.73,7874.05,1326.65,1267.48,8744
2001-01-17,3253.7,17191.02,5884.09,6653.38,10584.34,4787.45,6197.36,15261.48,8775.88311,567.24,44735.34,2558.67,13667.63,196.74,4083.41,7972.73,1329.47,1280.39,8879.37
2001-01-18,3289.9,17521.46,5860.16,6635.76,10678.28,4754.97,6209.87,15528.75,8842.11055,576.96,44630.42,2670.47,13873.92,196.58,4113.21,7936.24,1347.97,1311.01,8899.06
2001-01-19,3311.6,17530.09,5845.73,6651.53,10587.59,4720.03,6209.32,15933.55,8961.12077,593.48,44418.12,2655.68,13989.12,195.85,4194.46,7862.4,1342.54,1312.79,9161.07
2001-01-22,3319.7,17391.67,5882.76,6675,10578.24,4743.39,6231.98,16099.27,8844.6003,598.34,44498.65,2643.13,14032.42,194.14,4267.11,7875.48,1342.9,1313.01,9120.95
2001-01-23,3288.6,17832.13,5839.73,6722.41,10649.81,4743.93,6214.66,16044.21,8883.44046,,44200.95,2730.05,13984.66,195.11,4296.69,7889.01,1360.4,1308.09,9268.84
2001-01-24,3297.2,17771.76,5900.32,6706.67,10646.97,4773.26,6264.36,,8887.42406,,44779.27,2726.45,13893.58,196.27,4326.42,7940.02,1364.3,1304.07,9306.19
2001-01-25,3321.4,,5934.68,6727.49,10729.52,4779.35,6255.63,,8949.16995,,44818.31,2595.85,13803.38,194.79,4330.22,7978.01,1357.51,1300.39,9183.35
2001-01-26,,17889.05,5925.62,6695.2,10659.98,4760.2,6294.34,,8977.55314,560.67,44635.3,2631.78,13696.06,195.77,,8041.41,1354.95,1294.44,9158.19
2001-01-29,3317.2,17883.38,5887.9,6750.96,10702.19,4757.09,6316.98,16099.82,9078.63713,563.4,44484.01,2694.53,13845.28,193.5,4234.57,8037.19,1364.17,1298.23,9302.22
2001-01-30,3334.9,17722.58,5917.15,6739.3,10881.2,4726.65,6334.53,15893.07,9147.85228,557.62,44784.15,2686.14,13826.65,195.94,4372.04,8047.14,1373.73,1298.54,9348.36
